link;x;y;drtVehicles
-169079399;795583.235;5822380.800000001;1
-249453223#0;800816.63;5825029.64;1
-35104134;812871.89;5830510.7;2
-24038509;809626.19;5818013.545;1
422250309;806363.95;5823058.7;1
-293120818;791974.08;5836099.975;7
-19349935#6;791050.05;5837020.55;1
-1086945835#2;812061.06;5828335.635;1
-30860014#1;800688.2;5831819.015;1
-23738645#0;795094.575;5816583.38;1
-19349935#0;790510.045;5836439.455;2
-25115163;785437.105;5825671.885;4
-93704161#2;808038.71;5821571.63;1
-195332171;800519.0700000001;5826330.17;3
-93704161#1;807967.335;5821559.805;1
-4849670;802426.9450000001;5822898.995;1
-281059230#2;795305.2949999999;5836191.315;2
-670961435#0;800842.38;5833815.195;1
-281059230#0;794734.0;5835805.46;1
-281059230#1;795144.04;5835951.16;3
-103405409#2;799204.595;5815262.955;1
-32438875#2;805048.5349999999;5816847.055;1
-431571663#2;809179.96;5815163.07;1
-1050922333#3;782380.725;5830557.210000001;1
246136582#3;799826.105;5824475.17;2
-32438875#1;804782.21;5816982.515000001;1
-187939154;795974.5800000001;5823441.5;2
-4486680;791060.315;5822746.779999999;1
1125773128;796481.615;5826507.8;2
-1101062305#1;794059.11;5828565.395;1
-4486681;790910.2150000001;5822791.895;1
-4864973#0;781243.605;5815220.72;3
-4777593;781726.64;5813562.91;1
-435021928;803236.775;5820933.035;2
-1091866611;782729.37;5826234.164999999;5
-10995304#1;803663.775;5839700.08;1
5096644;801896.09;5826621.5;1
-187939148;795975.28;5823850.79;1
-155595024;802021.435;5823022.215;1
-1087944685#0;809335.585;5833064.415;1
-142064436#2;800972.2849999999;5834817.795;1
-195332157;800888.855;5826436.54;2
-24656854;814247.405;5829905.484999999;1
4792090#0;796176.925;5817839.325;2
-142810564#3;812002.745;5824794.0600000005;1
-330119107#1;792730.12;5820925.109999999;1
4410148#2;795881.7649999999;5828653.615;1
-4898026#0;779813.71;5819680.85;1
-27058055#0;787552.25;5829707.6850000005;1
-20207503#0;789518.85;5822995.37;1
-173567970;796674.8;5834248.505;1
-20207503#1;789704.19;5822965.325;2
29492464#4;796325.74;5815912.83;1
-4606224;798218.51;5829972.34;2
29492464#0;795985.115;5815980.505;1
-24839718#0;810290.735;5825414.12;1
-1101834061#2;803424.755;5827332.945;1
-23754602;804007.1799999999;5825182.4399999995;2
25205079#2;794975.095;5824016.970000001;1
-1089397847;805367.325;5825956.2;2
329190066#1;812506.96;5821180.119999999;1
310306835;810116.4099999999;5821583.915;1
-325319592;819810.9199999999;5816290.0600000005;3
-1123458701;794349.675;5819788.074999999;1
-32205319;807139.015;5821033.4350000005;2
-1093431681;797101.805;5833277.775;1
-266150545;812044.3500000001;5814581.145;1
489480666#0;798610.875;5824696.0600000005;1
-266150544;812059.3049999999;5814672.609999999;1
-1093431684;796897.9;5833101.575;2
-148631575;791073.2949999999;5819588.235;1
28818695#0;807110.7749999999;5827420.29;1
-140914766;788798.815;5829924.49;1
-148295139#0;794085.63;5818730.445;1
-4788397;805694.0700000001;5834371.165;1
-148035530;793907.3200000001;5816125.65;1
-24403660#1;786457.985;5833126.02;1
-155586410#1;804596.7749999999;5818239.035;2
-648493467#13;799033.3200000001;5819853.715;1
-148329608#2;791620.4;5817336.72;1
-21721173#4;815199.225;5814591.24;1
425920672#0;795918.425;5831967.875;1
-630961571#2;801017.0;5842261.615;2
-148329608#0;791453.125;5817686.705;1
-21721173#5;815147.55;5814577.59;1
-21721173#1;815429.44;5814718.73;1
-4824923#2;809076.6799999999;5825715.295;1
-4824923#1;808894.8999999999;5825688.835;2
-10598760#2;792411.12;5833907.505;1
-25095151#0;783834.645;5821617.95;5
-25095151#1;783900.94;5821724.235;1
-4515893#0;790965.825;5827144.795;1
161241452#0;793667.65;5836135.845;1
-183087824#3;800159.175;5815298.130000001;1
-309207211#1;795176.1799999999;5819216.895;1
-183087824#2;800020.29;5815278.455;1
-22956597#3;785091.05;5831556.505;1
-16309314#1;799635.345;5838650.279999999;1
440342097#2;784053.9550000001;5827173.59;1
-16309314#0;799842.4099999999;5838504.205;2
-148295139#2;794164.7849999999;5818515.95;4
39603222;805055.16;5821589.325;1
-400071815;801499.77;5820457.359999999;1
-4581779#1;795495.73;5831940.245;1
-257545447;814546.595;5828596.3149999995;1
-22723661;790370.505;5818950.055;1
-830678136;784367.925;5816592.525;1
417510346;803639.145;5824035.005000001;1
-8048737#1;783065.865;5826315.8100000005;2
-1093431658;795751.03;5833136.98;1
27714612;805453.135;5824484.52;2
43248511#0;795608.13;5820990.07;1
27714611;805298.815;5824686.965;1
25121296#3;795789.745;5825433.625;1
-1056594666;791043.3;5825636.28;2
138000505#1;791475.845;5827254.18;1
30148409#0;789320.115;5819750.51;1
-16238000;802934.22;5836605.3100000005;1
-25491876#1;804699.0549999999;5818790.38;1
-654441070;792839.635;5834127.88;4
-25491876#0;804757.235;5818873.48;1
93660023;789986.16;5835711.914999999;1
-186783625;798651.235;5833789.09;1
-4480549#0;789684.935;5826696.505;1
-4437186#2;792305.6599999999;5824915.545;1
-4606258;799284.65;5829367.585;1
-4359234#2;786300.995;5817866.82;1
-22617491#0;812937.355;5825720.635;1
-4823201;794052.1950000001;5819615.57;1
-4359234#0;786042.655;5818068.195;1
-25684229#0;806556.565;5816870.215;2
-103502697#0;791937.5700000001;5817711.265000001;1
-22617491#3;813400.415;5825537.85;1
-31103020#0;800667.365;5824317.195;1
-1102606774;795711.035;5824729.42;1
-1087646670;809048.23;5830974.6899999995;1
-212452093;807006.1699999999;5817802.535;1
-447835331#1;809357.9450000001;5820284.9;6
-143949951#0;798686.24;5817930.65;2
-4581766#1;795026.155;5828629.18;1
-33059749#2;794142.8500000001;5837511.404999999;1
-34958304;808338.7350000001;5829658.515;1
-5000766#2;782341.745;5828061.145;1
-58718433#4;789425.885;5823217.654999999;1
-25332283#1;813326.3300000001;5821609.445;1
-718428133#0;790247.5800000001;5818821.7;1
-33361741#4;790940.7749999999;5841639.7;5
-718428133#1;790348.52;5818825.475;1
-24214232;798941.2749999999;5826536.57;1
-16240305;801386.8;5836456.625;1
-493976936;785093.27;5826534.1850000005;4
-14473884;790256.22;5815646.6;2
1096709571#0;799630.95;5829116.125;1
-11014728#3;802652.53;5837895.915;2
48230556;783568.235;5815984.255000001;4
-204853237;803982.925;5842232.9350000005;4
-991115283;809645.185;5824322.915;1
-1093431662;795514.5;5832963.63;1
-7617336#0;807191.145;5828501.955;1
-4864923#0;785927.14;5816496.34;1
-350351292;810991.01;5817431.904999999;1
-25815003#0;812717.98;5820444.785;1
-24540250;810080.31;5829348.745;1
-30140818;803057.255;5819984.255;1
-4898661;780216.55;5822121.0600000005;1
-25824956;804784.765;5832781.275;1
-154838399;798142.155;5817161.485;1
404948825;787469.865;5829444.92;2
-376720444;794009.385;5829309.56;1
-28275973#3;798610.375;5816933.6;1
-4596985;796321.98;5830174.455;1
1035909470#0;805594.225;5831790.84;1
-376720443;793799.815;5829253.075;1
-4596983;796382.045;5830412.725;1
-4777284#1;797669.4650000001;5835262.805;2
-9882937#1;800980.85;5838919.205;3
-24540258;811089.3400000001;5829758.545;1
-1101065646#2;791091.635;5829730.359999999;2
-15994271#1;803173.03;5836605.415;2
-15994271#0;803228.165;5836810.94;3
-22057215#0;803452.095;5832462.55;1
-7997456#2;812156.715;5826622.305;1
-7997456#1;812127.615;5826498.4;1
-4579851#2;798506.925;5823950.71;4
-30884493#1;808556.5700000001;5831960.03;1
-187399686#0;802420.31;5827048.67;1
-30240160#2;796935.595;5831814.6850000005;1
-785567932#0;798152.98;5821008.965;1
-36372726#2;794411.62;5816729.26;1
24920535#0;802479.12;5818949.14;1
-151974158;802125.4099999999;5828704.98;1
-26525965;797816.16;5838676.130000001;6
-1102335607;808667.96;5818934.07;1
-4436882#3;793582.4199999999;5825087.234999999;2
-460189449;806385.885;5825343.5600000005;1
-4359604#2;786505.185;5817753.96;1
-152354590#2;808923.895;5816117.9399999995;1
-1059672153;798694.8999999999;5824518.275;2
-285178189;813288.875;5829834.945;1
-82469454;797204.005;5833874.615;4
-25214249#1;805879.895;5827129.72;1
-24159515;811128.655;5829531.87;1
-39981589;799540.5800000001;5818462.4;1
-370590097;810492.51;5823290.67;1
-156346109;800064.38;5819251.915;1
26938218;794380.435;5835500.865;2
-152354609;808835.995;5815517.220000001;1
-228335467#2;802254.1499999999;5819263.505;3
-431573845#2;804057.6;5821240.67;1
-151372375;798307.0900000001;5821365.07;1
-24656798#0;814064.9750000001;5829862.390000001;1
-875747511;812156.86;5820555.79;1
-23964731;783067.0;5825838.18;1
431551316#0;811288.595;5828581.36;1
-188292775;789806.175;5839927.4350000005;1
137733523#1;802441.47;5817934.26;1
137733523#0;802578.415;5818033.800000001;1
-5108187;802272.2350000001;5820024.195;1
-42732311#1;797258.92;5831132.285;2
-24540262;815142.1799999999;5829142.445;1
-1021599627#1;805335.5449999999;5826621.904999999;1
-38329429;794046.1799999999;5818536.67;1
295445243;799680.6950000001;5828681.255;1
-4802408#10;793268.415;5838031.215;1
-4802408#12;793700.435;5838321.835;1
-4802408#11;793438.475;5838170.34;1
-1087451347;809430.515;5828210.875;2
-538602078#2;794696.8;5821613.1850000005;1
-4801834;791371.1;5832943.555;1
-11024456;801608.155;5838341.525;2
-1057705993;789976.085;5820391.369999999;4
-24204458#4;812819.1399999999;5829165.895;1
-4900218#1;780571.44;5819621.890000001;1
-4439234#2;784290.185;5818140.57;27
28762756;807968.8300000001;5829909.24;2
-160130973;797713.0;5832056.725;1
-4442079;793517.37;5823207.654999999;1
-42157877;804679.575;5827197.505000001;1
-844553071#2;790795.3600000001;5818806.655;1
-10410472#2;819275.675;5820382.385;1
-52513361#5;784708.01;5830650.675000001;1
-1021560888;810139.77;5829113.34;5
4544073#3;797011.2;5831897.205;1
-22956642#1;784991.565;5832075.945;1
-4395130#0;800250.67;5813112.215;1
-4494993;801362.47;5825218.46;2
175916624;810505.13;5831914.495;1
-61422979;808771.79;5819641.58;1
-1120756062#0;797569.8300000001;5816694.04;2
-25415808#2;798055.13;5813725.005000001;4
-152046281#1;810054.47;5821200.22;1
-25415808#1;798074.12;5814063.36;1
-36932429#1;803925.255;5831126.99;4
-4424237;780407.575;5815259.405;25
-36932429#0;804263.005;5831006.605;1
-23926916#0;797960.865;5832902.574999999;1
-32235182;803751.55;5827008.16;1
-902297509;799986.72;5825442.645;1
-598584313#2;802839.5149999999;5836086.5;1
-598584313#1;802642.075;5836111.17;1
-82121146#2;806442.3200000001;5816201.98;1
-89562563;781517.54;5831796.515000001;4
-23739044;794398.99;5815447.695;2
194421315;795741.585;5827927.17;1
-572108463#2;793030.925;5825372.115;1
196854806;796612.8999999999;5822535.645;2
-837147980;801556.46;5821547.875;1
196854804;797350.01;5822342.305;1
4493097;798002.38;5822337.08;1
-897699919#0;811561.4;5819472.17;1
-4796896;789348.69;5833343.31;1
-148666420#4;793118.0549999999;5818793.835;2
-8014744#1;808945.6699999999;5830330.715;1
-30818727#2;784099.5549999999;5826834.119999999;2
-53399804;783396.0349999999;5831828.41;1
292526261;804733.045;5819504.96;3
-24204863#2;814073.0;5828502.265000001;2
-520100571#0;811105.055;5818266.08;1
-148032657#0;793948.065;5816903.07;1
133192908;798211.445;5831833.335;1
-605722883;785609.265;5831768.12;1
-4424211;782680.565;5815528.385;3
28661790#0;790266.45;5829088.640000001;1
-4424210;782639.95;5815642.234999999;2
-33917993;810057.44;5823123.050000001;3
-1021560897;810122.595;5829417.945;1
-423931289;802439.425;5824304.925000001;1
-176050275;806296.31;5834140.965;1
23218352#0;794725.665;5825708.355;1
-50282416;781462.27;5830271.515000001;1
-176050273;806760.855;5832784.16;1
11406328;795222.0700000001;5825966.4350000005;1
-29111570;797571.5549999999;5835489.425;2
-4766101#0;791803.0549999999;5836586.0;3
-1083614733;801078.62;5828354.505;1
-4734057#1;790402.69;5823245.574999999;1
-816236488#0;800989.845;5823108.845000001;3
-865634015#1;811781.4299999999;5824369.12;1
-259915362;806895.49;5831078.300000001;2
-156346045;802434.97;5818315.359999999;1
-148035525#1;794180.8400000001;5815723.305;2
-156346054;800854.835;5817278.359999999;1
-628661978#1;801895.9550000001;5831532.18;1
-228838258;800439.0700000001;5819067.16;2
-45875465;808691.8500000001;5819206.73;1
-1054756408#2;800568.59;5827588.245;1
-60228898;800493.635;5822922.48;2
-4764840#0;797187.025;5834654.93;3
-23209854;791466.17;5829313.635;2
-197671078;816518.64;5812950.0649999995;1
-19801644;799620.01;5828457.285;1
-4766101#3;792478.595;5837082.7;1
-4766101#2;792242.45;5836926.465;2
-4764840#2;797079.76;5834885.1850000005;1
-4766101#1;791983.7150000001;5836732.1;3
-222823202;804371.1599999999;5838382.27;1
40517716#0;806070.9;5833469.67;1
1093907216#0;799325.4199999999;5831408.595;1
-493504242;801496.985;5823623.96;1
-28829858;789064.72;5823795.045;3
-34567850#3;811247.1399999999;5824748.605;1
-34567850#0;810845.185;5824552.545;1
-52523006#0;780598.185;5826911.885;2
-152596648;799421.015;5813500.675000001;2
-147563907#1;789809.3300000001;5819387.395;1
61231309;810875.845;5820304.84;1
-81414498#1;804556.1100000001;5815983.715;1
-30422967;806569.8500000001;5820377.245;1
-4637940#1;796501.135;5833678.145;1
-152466410#0;807700.45;5816871.59;2
-152593430#1;798745.6399999999;5813776.800000001;1
206451465;800407.335;5828445.99;2
-130775092#0;785629.96;5832053.484999999;1
-16237735#1;802660.1799999999;5836693.755;1
4071978#0;793317.7949999999;5832397.675;3
-152354563;809059.6599999999;5815634.54;1
-152354566;809076.225;5815485.85;1
-23755739#2;797389.55;5827266.62;1
-583887069;800486.34;5841034.140000001;2
25045322#7;791689.7849999999;5821945.155;1
-152201907#2;811891.8400000001;5825107.6899999995;1
-135403248#17;790657.4550000001;5816632.36;1
-98410018#4;804510.885;5842283.23;1
-98410018#6;804693.665;5842501.9350000005;1
-98410018#8;804827.9650000001;5842666.585;1
-1066895444;797314.4550000001;5831443.93;1
-37736292;798999.14;5824174.380000001;1
-4804098;791541.2250000001;5835036.39;1
4764111;790539.87;5828226.925;4
-23200609#3;808537.26;5831284.4350000005;1
-829223491;815634.405;5814899.6;11
-1102601953;796063.645;5824458.76;1
-829223490;815009.46;5814512.85;1
29177662#0;799766.595;5828187.68;1
-829223492;815488.675;5814927.43;2
-20163679#1;809618.4550000001;5834519.970000001;1
-42738274#1;810029.01;5832425.970000001;1
-4764208#2;797791.9950000001;5834218.994999999;1
-1097492672;808820.065;5833805.5;1
31786256;804714.85;5817685.17;1
-44027935#0;818028.015;5818646.25;1
-153879648#0;817629.11;5816667.295;3
-840875326;799933.23;5824952.28;2
-636282260#3;819218.25;5820921.68;3
-636282260#4;819321.58;5820931.6899999995;1
-636282260#5;819433.1;5820958.925;2
-156346062;800848.56;5817433.82;1
-609943357#0;804926.74;5826106.455;2
-636282260#6;819545.0900000001;5820983.715;1
-106277831#2;802415.4450000001;5826171.785;1
-970606018;797017.74;5839050.485;3
-153879648#1;817781.1950000001;5816876.859999999;1
-636282260#0;818880.24;5820865.915;1
-636282260#2;819109.64;5820905.48;1
-40806402#0;796041.305;5836161.74;2
-112408881#2;787985.595;5816595.1;2
-28196824#3;801820.69;5824400.195;1
-4535440#1;793201.19;5822176.655;1
-83510030;799564.685;5827142.385;1
1116255691#0;804805.04;5817507.625;3
-22958147;784667.995;5831708.9399999995;1
24700640#2;796935.4099999999;5831518.965;1
-151742520#2;805880.01;5815459.8149999995;1
-121024653;785766.4299999999;5831742.875;3
-152466423#3;807980.775;5817158.16;1
-148311167;793327.385;5817753.34;2
-151742520#1;805928.675;5815214.905;2
-121024652;785413.3049999999;5831362.25;4
-23008699#0;803490.565;5832276.365;1
-636282260#9;819853.5;5821001.955;1
-23008699#1;803693.925;5832315.275;2
-1117578973;788108.7250000001;5825721.8;1
-52524385#1;785711.9650000001;5830882.125;1
47347071#1;794010.565;5832072.995;2
47347071#0;794145.0549999999;5832249.955;2
-4536966#2;791457.11;5829207.279999999;1
-213024295;817951.8;5817505.41;1
78065411;796771.57;5827808.585;2
-24204611#1;812011.8899999999;5828474.26;3
-24204611#0;811888.865;5828509.49;1
403538432;795956.5800000001;5828165.415;1
-671101960;810966.35;5820656.835;1
-779833137#0;799824.86;5813110.18;1
-4693548;794467.145;5824571.51;1
-22875381;798052.5900000001;5835983.005000001;1
176089780#1;798195.03;5817974.265;1
-148087959#0;795013.1950000001;5816908.27;1
-1093127542;808623.22;5828087.605;1
-1093127541;809263.02;5829952.545;1
-282741894;809646.27;5824699.625;1
26708088;806526.09;5822473.345000001;1
-4604842#1;789164.575;5826519.585;1
-19435686;800088.36;5835642.07;1
30140819#0;802641.715;5819921.895;2
195337821#0;800023.425;5825746.24;1
-27943054;805948.52;5825837.015;1
840977556#0;799548.7050000001;5824994.345000001;1
-149611514#2;809244.99;5819042.29;1
-1052128950;808462.6;5817537.365;1
-156579466#1;797700.485;5818178.88;1
145586607;806059.385;5818557.675000001;1
-30041979#0;808438.745;5826955.984999999;1
-180952487;801959.895;5825193.494999999;1
-156346073#0;801318.3200000001;5816921.12;1
1101060711#0;795050.04;5828273.875;1
26288670#0;812607.13;5830366.14;1
-165154001#0;813370.29;5824735.859999999;1
-1100621143;794436.685;5815999.715;2
-155605282#0;800188.775;5823599.984999999;1
34057952#6;797345.755;5825533.48;1
-4609218#0;784846.735;5827408.16;1
25003546#0;796033.7150000001;5817612.665;1
31719432;786890.81;5829372.279999999;1
4686104;801695.915;5826138.195;1
463945878;791164.1950000001;5830936.05;3
-835046996;803187.48;5838901.82;1
-4824937#0;808895.7;5825598.495;2
-4791912;795676.845;5819151.99;1
-946577371;794491.125;5820521.955;1
-9646795#4;820687.225;5820326.494999999;1
-4441937#3;781840.77;5815246.574999999;1
-153947835#1;805289.9750000001;5817516.075;1
-25663077;812850.03;5819147.78;2
-1122257924;802013.7050000001;5820576.045;1
-142064422#2;800869.46;5834694.795;1
-956953468;790686.585;5838519.880000001;1
-142064422#0;800758.35;5834991.4399999995;1
168913091#0;796324.0;5825158.32;1
-42813669;798535.89;5838207.5;2
-174907146;792017.9099999999;5821665.32;1
-57743550#0;791688.885;5838831.949999999;1
-4791987;796138.31;5818355.605;3
28670284;787689.0900000001;5826460.515;2
-131834974#0;780317.14;5827026.92;1
-140648431#2;812297.765;5821149.665;1
-140648431#1;812328.835;5821223.38;1
-241859199#0;792259.665;5833128.5649999995;1
-23386950;781927.54;5830902.145;1
-23386952;782030.92;5830876.74;1
145586635;806637.405;5818263.72;1
-23874481;791378.47;5841133.975;1
-27145001#2;796750.435;5832845.59;2
-103136607#0;793856.66;5817934.109999999;1
-71746025;807735.51;5815372.75;3
-662900857#1;805841.625;5828207.915;1
-62192859;793537.5700000001;5834163.165;1
-422992069#2;813171.22;5827382.175;1
-140648431#3;812275.29;5821095.28;1
157658302#0;793792.41;5826299.07;2
-4828031#2;797651.96;5817840.484999999;3
-515989442#0;806272.6950000001;5833211.77;1
146396187;800185.165;5839393.529999999;4
-13863062;796542.4;5822744.21;2
-4615216#1;800874.675;5829851.859999999;1
593282581;806574.315;5827977.07;1
-51196439#2;795503.05;5824756.065;1
-4791962;795287.675;5818821.18;1
